,ts_code,symbol,name,area,industry,fullname
942,601888.SH,601888,中国中免,北京,旅游服务,中国旅游集团中免股份有限公司
943,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司
944,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司
945,601899.SH,601899,紫金矿业,福建,铜,紫金矿业集团股份有限公司
946,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司
947,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司
948,601908.SH,601908,京运通,北京,电气设备,北京京运通科技股份有限公司
949,601916.SH,601916,浙商银行,浙江,银行,浙商银行股份有限公司
950,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司
951,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司
952,601921.SH,601921,浙版传媒,浙江,出版业,浙江出版传媒股份有限公司
953,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司
954,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司
955,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司
956,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司
957,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司
958,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司
959,601956.SH,601956,东贝集团,湖北,家用电器,湖北东贝机电集团股份有限公司
960,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司
961,601963.SH,601963,重庆银行,重庆,银行,重庆银行股份有限公司
962,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司
963,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司
964,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司
965,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司
966,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司
967,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司
968,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司
969,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司
970,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司
971,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司
972,601995.SH,601995,中金公司,北京,证券,中国国际金融股份有限公司
973,601996.SH,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司
974,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司
975,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司
976,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司
977,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司
978,603001.SH,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司
979,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司
980,603004.SH,603004,鼎龙科技,浙江,化工原料,浙江鼎龙科技股份有限公司
981,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司
982,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司
983,603007.SH,603007,顺景科技,江苏,建筑工程,丹阳顺景智能科技股份有限公司
984,603008.SH,603008,ST喜临门,浙江,家居用品,喜临门健康睡眠科技股份公司
985,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技集团股份有限公司
986,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司
987,603011.SH,603011,合锻智能,安徽,专用机械,合肥合锻智能制造股份有限公司
988,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司
989,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司
990,603014.SH,603014,威高血净,山东,医疗保健,山东威高血液净化制品股份有限公司
991,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司
992,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司
993,603017.SH,603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司
994,603018.SH,603018,华设集团,江苏,建筑工程,华设设计集团股份有限公司
995,603019.SH,603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司
996,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司
997,603021.SH,603021,*ST华鹏,山东,家居用品,山东华鹏玻璃股份有限公司
998,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司
999,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司
1000,603025.SH,603025,大豪科技,北京,纺织机械,北京大豪科技股份有限公司
1001,603026.SH,603026,石大胜华,山东,化工原料,石大胜华新材料集团股份有限公司
1002,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司
1003,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天集团股份有限公司
1004,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司
1005,603030.SH,603030,全筑股份,上海,装修装饰,上海全筑控股集团股份有限公司
1006,603031.SH,603031,安孚科技,安徽,电气设备,安徽安孚电池科技股份有限公司
1007,603032.SH,603032,德新科技,新疆,专用机械,德力西新能源科技股份有限公司
1008,603033.SH,603033,三维股份,浙江,橡胶,三维控股集团股份有限公司
1009,603035.SH,603035,常熟汽饰,江苏,汽车配件,江苏常熟汽饰集团股份有限公司
1010,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司
1011,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司
1012,603038.SH,603038,华立股份,广东,家居用品,东莞市华立实业股份有限公司
1013,603039.SH,603039,泛微网络,上海,软件服务,泛微网络科技股份有限公司
1014,603040.SH,603040,新坐标,浙江,汽车配件,杭州新坐标科技股份有限公司
1015,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司
1016,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司
1017,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司
1018,603045.SH,603045,福达合金,浙江,小金属,福达合金材料股份有限公司
1019,603048.SH,603048,浙江黎明,浙江,汽车配件,浙江黎明智造股份有限公司
1020,603049.SH,603049,中策橡胶,浙江,汽车配件,中策橡胶集团股份有限公司
1021,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司
1022,603051.SH,603051,鹿山新材,广东,塑料,广州鹿山新材料股份有限公司
1023,603052.SH,603052,可川科技,江苏,元器件,苏州可川电子科技股份有限公司
1024,603053.SH,603053,成都燃气,四川,供气供热,成都燃气集团股份有限公司
1025,603055.SH,603055,台华新材,浙江,纺织,浙江台华新材料集团股份有限公司
1026,603057.SH,603057,紫燕食品,上海,食品,紫燕食品集团股份有限公司
1027,603058.SH,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司
1028,603059.SH,603059,倍加洁,江苏,日用化工,倍加洁集团股份有限公司
1029,603060.SH,603060,国检集团,北京,建筑工程,中国国检测试控股集团股份有限公司
1030,603061.SH,603061,金海通,天津,半导体,天津金海通半导体设备股份有限公司
1031,603062.SH,603062,麦加芯彩,上海,染料涂料,麦加芯彩新材料科技(上海)股份有限公司
1032,603063.SH,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司
1033,603065.SH,603065,宿迁联盛,江苏,化工原料,宿迁联盛科技股份有限公司
1034,603066.SH,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司
1035,603067.SH,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司
1036,603068.SH,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司
1037,603069.SH,603069,海汽集团,海南,公共交通,海南海汽运输集团股份有限公司
1038,603070.SH,603070,万控智造,浙江,电气设备,万控智造股份有限公司
1039,603071.SH,603071,物产环能,浙江,批发业,浙江物产环保能源股份有限公司
1040,603072.SH,603072,天和磁材,内蒙,矿物制品,包头天和磁材科技股份有限公司
1041,603073.SH,603073,彩蝶实业,浙江,纺织,浙江彩蝶实业股份有限公司
1042,603075.SH,603075,热威股份,浙江,家用电器,杭州热威电热科技股份有限公司
1043,603076.SH,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司
1044,603077.SH,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司
1045,603078.SH,603078,江化微,江苏,半导体,江阴江化微电子材料股份有限公司
1046,603079.SH,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司
1047,603080.SH,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司
1048,603081.SH,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司
1049,603082.SH,603082,北自科技,北京,运输设备,北自所(北京)科技发展股份有限公司
1050,603083.SH,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司
1051,603085.SH,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司
1052,603086.SH,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司
1053,603087.SH,603087,甘李药业,北京,生物制药,甘李药业股份有限公司
1054,603088.SH,603088,宁波精达,浙江,机床制造,宁波精达成形装备股份有限公司
1055,603089.SH,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司
1056,603090.SH,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司
1057,603091.SH,603091,众鑫股份,浙江,家居用品,浙江众鑫环保科技集团股份有限公司
1058,603092.SH,603092,德力佳,江苏,机械基件,德力佳传动科技(江苏)股份有限公司
1059,603093.SH,603093,南华期货,浙江,多元金融,南华期货股份有限公司
1060,603095.SH,603095,越剑智能,浙江,纺织机械,浙江越剑智能装备股份有限公司
1061,603096.SH,603096,新经典,天津,出版业,新经典文化股份有限公司
1062,603097.SH,603097,江苏华辰,江苏,电气设备,江苏华辰变压器股份有限公司
1063,603098.SH,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司
1064,603099.SH,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司
1065,603100.SH,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司
1066,603101.SH,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司
1067,603102.SH,603102,百合股份,山东,医疗保健,威海百合生物技术股份有限公司
1068,603103.SH,603103,横店影视,浙江,影视音像,横店影视股份有限公司
1069,603105.SH,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司
1070,603106.SH,603106,恒银科技,天津,IT设备,恒银金融科技股份有限公司
1071,603107.SH,603107,上海汽配,上海,汽车配件,上海汽车空调配件股份有限公司
1072,603108.SH,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司
1073,603109.SH,603109,神驰机电,重庆,电气设备,神驰机电股份有限公司
1074,603110.SH,603110,东方材料,安徽,染料涂料,新东方新材料股份有限公司
1075,603111.SH,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司
1076,603112.SH,603112,华翔股份,山西,机械基件,山西华翔集团股份有限公司
1077,603113.SH,603113,金能科技,山东,化工原料,金能科技股份有限公司
1078,603115.SH,603115,海星股份,江苏,铝,南通海星电子股份有限公司
1079,603116.SH,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司
1080,603117.SH,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司
1081,603118.SH,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司
1082,603119.SH,603119,浙江荣泰,浙江,汽车配件,浙江荣泰电工器材股份有限公司
1083,603120.SH,603120,肯特催化,浙江,化工原料,肯特催化材料股份有限公司
